timestamp,temp_c,humidity_pct,cloud_cover_pct,wind_speed_ms,ghi
07-06-2020 14:00,35.5,37,87,18.7,817
07-06-2020 15:00,31,58,98,30.2,596
07-06-2020 16:00,30.8,56,99,20.2,249
07-06-2020 17:00,31,52,99,21.6,197
07-06-2020 18:00,31.2,48,100,17.3,74
07-06-2020 19:00,30.1,52,98,18.3,3
07-06-2020 20:00,29.8,53,89,20.6,0
07-06-2020 21:00,29.3,55,85,22.3,0
07-06-2020 22:00,28.5,59,97,21,0
07-06-2020 23:00,27.7,63,94,20.6,0
08-06-2020 00:00,27.1,67,75,20,0
08-06-2020 01:00,26.5,71,91,19.9,0
08-06-2020 02:00,25.8,75,94,19.1,0
08-06-2020 03:00,25.4,78,91,20.5,0
08-06-2020 04:00,25.1,79,88,18.7,0
08-06-2020 05:00,25,80,95,15.5,0
08-06-2020 06:00,25.5,78,14,13.4,16
08-06-2020 07:00,26.7,71,51,15.2,150
08-06-2020 08:00,28.5,62,71,19.4,356
08-06-2020 09:00,30.3,54,48,18.7,552
08-06-2020 10:00,32,46,21,19.1,733
08-06-2020 11:00,33.3,41,20,18.8,811
08-06-2020 12:00,34.5,36,44,18.9,859
08-06-2020 13:00,35.5,33,47,18.7,867
08-06-2020 14:00,36.1,31,71,19.7,817
08-06-2020 15:00,35.6,33,87,21,635
08-06-2020 16:00,35,35,90,20,482
08-06-2020 17:00,34,37,100,19.2,284
08-06-2020 18:00,32.9,40,98,17.6,82
08-06-2020 19:00,32.2,42,99,14.6,3
08-06-2020 20:00,31.5,44,99,15.9,0
08-06-2020 21:00,30.5,50,85,19.3,0
08-06-2020 22:00,29.4,55,66,21.4,0
08-06-2020 23:00,28.3,60,63,21,0
09-06-2020 00:00,27.5,64,68,19.8,0
09-06-2020 01:00,26.7,67,72,18.4,0
09-06-2020 02:00,26.1,71,90,17.3,0
09-06-2020 03:00,25.6,74,100,17.3,0
09-06-2020 04:00,25.2,78,98,15.9,0
09-06-2020 05:00,25,79,92,15.2,0
09-06-2020 06:00,25.4,77,89,15.3,17
09-06-2020 07:00,26.7,70,97,18.8,154
09-06-2020 08:00,28.5,61,96,19.5,350
09-06-2020 09:00,30.7,52,98,18.3,557
09-06-2020 10:00,32.6,45,65,18.1,717
09-06-2020 11:00,34.4,38,95,18.4,837
09-06-2020 12:00,36.2,33,100,18.1,919
09-06-2020 13:00,36.3,33,100,17.9,721
09-06-2020 14:00,35.9,32,100,17.5,446
09-06-2020 15:00,35.6,32,100,17,321
09-06-2020 16:00,35.1,33,100,16.7,187
09-06-2020 17:00,34.7,34,99,19.6,117
09-06-2020 18:00,33.2,39,92,22.4,80
09-06-2020 19:00,30.6,55,100,19.9,4
09-06-2020 20:00,30.4,55,99,21.4,0
09-06-2020 21:00,29.8,58,99,21.6,0
09-06-2020 22:00,28.8,63,93,23.2,0
09-06-2020 23:00,28.2,65,96,22.3,0
10-06-2020 00:00,27.7,66,98,20.9,0
10-06-2020 01:00,27.1,68,91,18.7,0
10-06-2020 02:00,26.6,72,96,18.4,0
10-06-2020 03:00,26.1,75,79,17.7,0
10-06-2020 04:00,25.8,77,94,17,0
10-06-2020 05:00,25.9,77,100,14.6,0
10-06-2020 06:00,26.4,74,97,16.2,14
10-06-2020 07:00,27.2,70,99,17.6,101
10-06-2020 08:00,28.6,63,100,19.1,247
10-06-2020 09:00,30.2,56,100,19.5,397
10-06-2020 10:00,32.8,47,98,17.9,659
10-06-2020 11:00,33.5,44,100,16.6,563
10-06-2020 12:00,33.6,43,100,15.4,382
10-06-2020 13:00,34.4,40,99,13.3,387
10-06-2020 14:00,35.9,36,100,13,563
10-06-2020 15:00,35.5,37,100,12.7,376
10-06-2020 16:00,32.1,49,99,12.8,218
10-06-2020 17:00,29,61,100,15.8,164
10-06-2020 18:00,27.8,72,100,14.9,34
10-06-2020 19:00,26.1,88,97,13.6,1
10-06-2020 20:00,25.7,90,100,11,0
10-06-2020 21:00,25.4,92,100,10.5,0
10-06-2020 22:00,25.4,90,100,13.6,0
10-06-2020 23:00,25.3,90,100,18.1,0
11-06-2020 00:00,24.8,90,100,19.5,0
11-06-2020 01:00,24.6,91,100,20.9,0
11-06-2020 02:00,24.4,91,100,22,0
11-06-2020 03:00,24.3,91,100,19.5,0
11-06-2020 04:00,24.2,91,100,21.7,0
11-06-2020 05:00,24.2,91,100,14.4,0
11-06-2020 06:00,24.3,92,100,14,5
11-06-2020 07:00,24.5,92,100,14.4,41
11-06-2020 08:00,24.9,84,100,15.4,103
11-06-2020 09:00,25.5,85,100,17,145
11-06-2020 10:00,26.6,78,100,19.5,237
11-06-2020 11:00,27.3,73,100,19.6,256
11-06-2020 12:00,27.1,74,100,19.2,212
11-06-2020 13:00,28.3,67,100,20.9,405
11-06-2020 14:00,29.3,62,100,21.3,437
11-06-2020 15:00,29.5,57,100,25.9,427
11-06-2020 16:00,27.9,67,100,22.3,234
11-06-2020 17:00,27.1,69,100,18.8,138
11-06-2020 18:00,26.1,76,100,17.2,23
11-06-2020 19:00,25.4,82,100,15.7,1
11-06-2020 20:00,25,86,100,19.3,0
11-06-2020 21:00,24.4,89,100,19.7,0
11-06-2020 22:00,24.3,88,100,20.8,0
11-06-2020 23:00,24.2,88,99,20.8,0
12-06-2020 00:00,24,88,98,20.8,0
12-06-2020 01:00,23.9,87,95,20.1,0
12-06-2020 02:00,23.9,87,89,20.7,0
12-06-2020 03:00,23.8,87,96,22.7,0
12-06-2020 04:00,23.7,85,99,22.8,0
12-06-2020 05:00,23.7,85,100,18.5,0
12-06-2020 06:00,24.2,83,100,15.8,12
12-06-2020 07:00,25.1,78,99,16.6,75
12-06-2020 08:00,26.3,74,100,18.2,187
12-06-2020 09:00,27.9,66,100,23.6,322
12-06-2020 10:00,28.3,64,99,21.3,294
12-06-2020 11:00,30,57,100,25.5,487
12-06-2020 12:00,31.1,52,100,27.3,635
12-06-2020 13:00,30.8,54,100,28.5,524
12-06-2020 14:00,28.8,62,100,31.9,322
12-06-2020 15:00,29.1,61,100,25.9,269
12-06-2020 16:00,29.2,59,98,26.3,200
12-06-2020 17:00,27.8,64,99,23,141
12-06-2020 18:00,27.2,67,100,21.7,28
12-06-2020 19:00,26.7,68,100,20.1,1
12-06-2020 20:00,26.3,71,100,20.3,0
12-06-2020 21:00,26.1,73,99,20.1,0
12-06-2020 22:00,25.8,75,100,21.5,0
12-06-2020 23:00,25.6,76,99,21.1,0
13-06-2020 00:00,25.3,77,100,19.9,0
13-06-2020 01:00,25,79,100,18.3,0
13-06-2020 02:00,25.2,79,100,17.9,0
13-06-2020 03:00,25.2,79,100,20,0
13-06-2020 04:00,24.9,80,100,18.9,0
13-06-2020 05:00,24.7,80,100,14,0
13-06-2020 06:00,25.1,79,99,13.7,14
13-06-2020 07:00,26.2,75,92,16.3,110
13-06-2020 08:00,28.3,66,97,25.2,361
13-06-2020 09:00,29.5,60,100,25.3,460
13-06-2020 10:00,30.9,55,100,25.1,649
13-06-2020 11:00,32.2,49,99,24.7,752
13-06-2020 12:00,33.2,45,100,25.9,823
13-06-2020 13:00,32.5,48,99,27.3,659
13-06-2020 14:00,32.5,49,99,26.6,587
13-06-2020 15:00,32.5,49,99,28.2,533
13-06-2020 16:00,31.4,52,98,27.9,395
13-06-2020 17:00,30.9,52,93,25.7,241
13-06-2020 18:00,29.5,58,94,23.7,93
13-06-2020 19:00,28.3,64,67,21.7,4
13-06-2020 20:00,27.5,69,100,19.3,0
13-06-2020 21:00,27.2,70,100,19.7,0
13-06-2020 22:00,26.8,72,98,20,0
13-06-2020 23:00,26.4,74,78,18.7,0
14-06-2020 00:00,25.8,77,96,16.3,0
14-06-2020 01:00,25.6,78,99,16.3,0
14-06-2020 02:00,25.4,79,100,16,0
14-06-2020 03:00,25.1,81,99,14.8,0
14-06-2020 04:00,25,82,98,15.5,0
14-06-2020 05:00,25.6,80,90,14.5,0
14-06-2020 06:00,26.1,79,100,11.5,9
14-06-2020 07:00,26.4,78,100,14.9,53
14-06-2020 08:00,27.1,75,99,20,118
14-06-2020 09:00,28.9,66,99,25.8,289
14-06-2020 10:00,30.4,60,100,24.8,466
14-06-2020 11:00,31.7,56,100,26.6,828
14-06-2020 12:00,32.5,52,100,26.3,753
14-06-2020 13:00,33.3,50,100,26.8,802
14-06-2020 14:00,32.9,51,99,28.3,685
14-06-2020 15:00,32.5,52,100,26.1,529
14-06-2020 16:00,32.1,51,100,28.4,360
14-06-2020 17:00,31.3,55,99,26.3,248
14-06-2020 18:00,30.4,58,100,24.6,76
14-06-2020 19:00,29.1,64,99,23,3
14-06-2020 20:00,28.1,69,100,23.2,0
14-06-2020 21:00,27.3,73,100,21,0
14-06-2020 22:00,26.9,76,100,17.9,0
14-06-2020 23:00,26.6,77,100,19,0
15-06-2020 00:00,26,80,100,20.8,0
15-06-2020 01:00,25.5,81,99,20.4,0
15-06-2020 02:00,25.3,81,100,17.9,0
15-06-2020 03:00,25.3,80,98,18.2,0
15-06-2020 04:00,25.5,79,98,18.7,0
15-06-2020 05:00,25.2,81,98,16.9,0
15-06-2020 06:00,25.7,79,98,13.7,14
15-06-2020 07:00,27,73,97,23.3,122
15-06-2020 08:00,28.7,65,100,26.6,255
15-06-2020 09:00,29.6,60,99,26.8,291
15-06-2020 10:00,30.4,58,98,26.9,383
15-06-2020 11:00,32.7,50,97,26.1,690
15-06-2020 12:00,33.5,48,99,28.7,783
15-06-2020 13:00,33.8,46,99,29.4,765
15-06-2020 14:00,34.1,46,99,31,738
15-06-2020 15:00,32.9,50,98,29.3,570
15-06-2020 16:00,32.5,49,99,29.5,361
15-06-2020 17:00,31.8,51,98,27.4,213
15-06-2020 18:00,30.5,56,99,23.7,75
15-06-2020 19:00,29.4,61,99,24,4
15-06-2020 20:00,28.6,65,97,20.8,0
15-06-2020 21:00,27.8,68,97,18.8,0
15-06-2020 22:00,27.3,71,99,18.5,0
15-06-2020 23:00,26.8,73,100,16.4,0
16-06-2020 00:00,26.4,75,100,15,0
16-06-2020 01:00,26.1,76,99,16.6,0
16-06-2020 02:00,25.8,78,100,15.4,0
16-06-2020 03:00,25.7,79,100,15.3,0
16-06-2020 04:00,25.7,79,100,15.9,0
16-06-2020 05:00,25.9,77,100,15.1,0
16-06-2020 06:00,26.4,75,100,13.5,9
16-06-2020 07:00,27,73,100,16.1,72
16-06-2020 08:00,27.9,68,100,23.4,147
16-06-2020 09:00,28.8,65,99,25.6,228
16-06-2020 10:00,29.7,62,100,26.3,314
16-06-2020 11:00,31.5,55,100,27.4,566
16-06-2020 12:00,31.3,54,100,28.2,475
16-06-2020 13:00,32,50,100,28.4,494
16-06-2020 14:00,31.9,50,100,28.2,380
16-06-2020 15:00,32,50,100,29.4,463
16-06-2020 16:00,31.1,53,99,28.9,302
16-06-2020 17:00,29.4,60,98,24.4,207
16-06-2020 18:00,28.7,62,86,21.9,68
16-06-2020 19:00,27.7,67,99,19.9,4
16-06-2020 20:00,27.1,71,100,17.8,0
16-06-2020 21:00,26.7,74,100,15,0
16-06-2020 22:00,26.6,74,100,14.5,0
16-06-2020 23:00,26.4,74,100,15.1,0
17-06-2020 00:00,26,76,100,14.6,0
17-06-2020 01:00,25.9,77,100,16.3,0
17-06-2020 02:00,25.8,77,100,14.4,0
17-06-2020 03:00,25.8,77,100,14.6,0
17-06-2020 04:00,25.6,78,100,14.3,0
17-06-2020 05:00,25,85,100,12.1,0
17-06-2020 06:00,25.2,84,100,14.9,6
17-06-2020 07:00,25.4,83,100,13.5,64
17-06-2020 08:00,26.6,74,100,19.2,194
17-06-2020 09:00,27.2,72,100,20.9,262
17-06-2020 10:00,27.3,70,100,18.7,298
17-06-2020 11:00,29.8,60,100,30.3,703
17-06-2020 12:00,29.9,60,100,29.6,765
17-06-2020 13:00,28.1,68,100,23.4,333
17-06-2020 14:00,28.4,69,100,24.3,488
17-06-2020 15:00,28.2,69,100,25.8,415
17-06-2020 16:00,27.2,73,100,22.1,186
17-06-2020 17:00,28.6,64,100,19,228
17-06-2020 18:00,27.5,72,98,17.7,53
17-06-2020 19:00,26.4,76,99,16.3,3
17-06-2020 20:00,25.7,80,98,15.1,0
17-06-2020 21:00,25.4,82,100,13.4,0
17-06-2020 22:00,25.1,83,100,13.4,0
17-06-2020 23:00,24.8,84,100,14.2,0
